STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;13;14:21:39.871;14:21:39.871;9:51.628;591,628;N;V5                                                          ;V5      ;1:17.537;N;;N;1:17.958;J;;N;2:24.259;N;;N;3:54.220;N;;N;57.654;N;;N;;N;9:40.860;88;N;0;;            ;;13
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;14;14:31:25.959;14:31:25.959;9:46.088;586,088;N;V5                                                          ;V5      ;1:17.238;J;;N;1:18.292;N;;N;2:25.471;N;;N;3:47.634;N;;N;57.453;N;;N;;N;9:40.860;88;N;0;;            ;;14
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;15;14:41:51.057;14:41:51.057;10:25.098;625,098;N;V5                                                          ;V5      ;1:19.136;N;;N;1:43.219;N;;N;2:27.075;N;;N;3:48.012;N;;N;;N;;N;;N;9:40.860;88;J;0;2:40.214;            ;14:41:41.216;15p
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;16;14:54:20.583;14:54:20.583;12:29.526;749,526;N;V5                                                          ;V5      ;3:50.539;N;;N;1:20.782;N;;N;2:27.887;N;;N;3:52.217;N;;N;58.101;N;;N;;N;9:40.860;88;A;0;;            ;;16
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;17;15:04:25.613;15:04:25.613;10:05.030;605,030;N;V5                                                          ;V5      ;1:18.866;N;;N;1:19.155;N;;N;2:36.865;N;;N;3:51.145;N;;N;58.999;N;;N;;N;9:40.860;88;N;0;;            ;;17
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;18;15:14:25.102;15:14:25.102;9:59.489;599,489;N;V5                                                          ;V5      ;1:19.585;N;;N;1:18.598;N;;N;2:25.811;N;;N;3:56.733;N;;N;58.762;N;;N;;N;9:40.860;88;N;0;;            ;;18
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;19;15:24:17.476;15:24:17.476;9:52.374;592,374;N;V5                                                          ;V5      ;1:19.773;N;;N;1:19.261;N;;N;2:25.668;N;;N;3:49.245;N;;N;58.427;N;;N;;N;9:40.860;88;N;0;;            ;;19
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;20;15:34:09.289;15:34:09.289;9:51.813;591,813;N;V5                                                          ;V5      ;1:19.776;N;;N;1:19.702;N;;N;2:26.134;N;;N;3:48.419;N;;N;57.782;N;;N;;N;9:40.860;88;N;0;;            ;;20
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;21;15:43:58.648;15:43:58.648;9:49.359;589,359;N;V5                                                          ;V5      ;1:20.529;N;;N;1:19.702;N;;N;2:24.596;N;;N;3:46.995;N;;N;57.537;N;;N;;N;9:40.860;88;N;0;;            ;;21
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;22;15:53:45.954;15:53:45.954;9:47.306;587,306;N;V5                                                          ;V5      ;1:19.230;N;;N;1:18.777;N;;N;2:24.790;N;;N;3:46.905;N;;N;57.604;N;;N;;N;9:40.860;88;N;0;;            ;;22
449;Weis;1;Weiss;Leo;Reggiani;Ivan;Tenchini;Giampaolo;;;    ;;;Porsche Cayman;23;16:03:29.816;16:03:29.816;9:43.862;583,862;J;V5                                                          ;V5      ;1:19.980;N;;N;1:18.218;N;;N;2:23.458;J;;N;3:45.126;J;;N;57.080;J;;N;;N;9:40.860;88;N;0;;            ;;23
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;1;12:12:28.137;12:12:28.137;10:13.281;613,281;N;V5                                                          ;V5      ;;N;;N;;N;;N;;N;;N;3:46.457;N;;N;56.593;N;;N;;N;9:28.101;67;N;0;;            ;;1
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;2;12:22:34.566;12:22:34.566;10:06.429;606,429;N;V5                                                          ;V5      ;1:17.672;N;;N;1:20.774;N;;N;2:47.833;N;;N;3:43.376;N;;N;56.774;N;;N;;N;9:28.101;67;N;0;;            ;;2
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;3;12:32:33.848;12:32:33.848;9:59.282;599,282;N;V5                                                          ;V5      ;1:19.446;N;;N;1:17.662;N;;N;2:42.846;N;;N;3:42.662;N;;N;56.666;N;;N;;N;9:28.101;67;N;0;;            ;;3
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;4;12:42:14.445;12:42:14.445;9:40.597;580,597;N;V5                                                          ;V5      ;1:18.609;N;;N;1:16.676;N;;N;2:24.907;N;;N;3:43.752;N;;N;56.653;N;;N;;N;9:28.101;67;N;0;;            ;;4
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;5;12:52:55.251;12:52:55.251;10:40.806;640,806;N;V5                                                          ;V5      ;1:19.002;N;;N;1:17.701;N;;N;2:56.857;N;;N;4:09.792;N;;N;57.454;N;;N;;N;9:28.101;67;N;0;;            ;;5
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;6;13:04:06.559;13:04:06.559;11:11.308;671,308;N;V5                                                          ;V5      ;1:19.697;N;;N;1:17.394;N;;N;3:01.989;N;;N;4:30.106;N;;N;1:02.122;N;;N;;N;9:28.101;67;N;0;;            ;;6
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;7;13:15:12.089;13:15:12.089;11:05.530;665,530;N;V5                                                          ;V5      ;1:19.190;N;;N;1:31.519;N;;N;2:53.319;N;;N;4:02.635;N;;N;;N;;N;;N;9:28.101;67;J;0;2:19.514;            ;13:15:03.653;7p
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;8;13:27:29.678;13:27:29.678;12:17.589;737,589;N;V5                                                          ;V5      ;3:29.305;N;;N;1:18.869;N;;N;2:30.565;N;;N;4:00.751;N;;N;58.099;N;;N;;N;9:28.101;67;A;0;;            ;;8
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;9;13:37:34.646;13:37:34.646;10:04.968;604,968;N;V5                                                          ;V5      ;1:20.163;N;;N;1:17.624;N;;N;2:25.695;N;;N;3:47.002;N;;N;1:14.484;N;;N;;N;9:28.101;67;N;0;;            ;;9
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;10;13:47:24.940;13:47:24.940;9:50.294;590,294;N;V5                                                          ;V5      ;1:20.208;N;;N;1:16.689;N;;N;2:30.565;N;;N;3:45.932;N;;N;56.900;N;;N;;N;9:28.101;67;N;0;;            ;;10
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;11;13:57:14.568;13:57:14.568;9:49.628;589,628;N;V5                                                          ;V5      ;1:19.110;N;;N;1:20.286;N;;N;2:23.105;N;;N;3:50.803;N;;N;56.324;N;;N;;N;9:28.101;67;N;0;;            ;;11
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;12;14:06:58.833;14:06:58.833;9:44.265;584,265;N;V5                                                          ;V5      ;1:20.063;N;;N;1:18.200;N;;N;2:22.786;N;;N;3:45.880;N;;N;57.336;N;;N;;N;9:28.101;67;N;0;;            ;;12
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;13;14:16:44.236;14:16:44.236;9:45.403;585,403;N;V5                                                          ;V5      ;1:20.630;N;;N;1:19.818;N;;N;2:22.742;N;;N;3:44.989;N;;N;57.224;N;;N;;N;9:28.101;67;N;0;;            ;;13
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;14;14:27:15.562;14:27:15.562;10:31.326;631,326;N;V5                                                          ;V5      ;1:20.790;N;;N;1:18.912;N;;N;2:26.911;N;;N;4:14.088;N;;N;;N;;N;;N;9:28.101;67;J;0;1:49.643;            ;14:27:07.867;14p
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;15;14:38:56.556;14:38:56.556;11:40.994;700,994;N;V5                                                          ;V5      ;2:58.201;N;;N;1:41.742;N;;N;2:21.684;N;;N;3:41.751;N;;N;57.616;N;;N;;N;9:28.101;67;A;0;;            ;;15
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;16;14:48:36.932;14:48:36.932;9:40.376;580,376;N;V5                                                          ;V5      ;1:18.217;N;;N;1:17.091;N;;N;2:27.138;N;;N;3:41.510;N;;N;56.420;N;;N;;N;9:28.101;67;N;0;;            ;;16
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;17;14:58:09.141;14:58:09.141;9:32.209;572,209;N;V5                                                          ;V5      ;1:17.732;N;;N;1:16.505;N;;N;2:21.527;N;;N;3:39.607;N;;N;56.838;N;;N;;N;9:28.101;67;N;0;;            ;;17
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;18;15:07:47.810;15:07:47.810;9:38.669;578,669;N;V5                                                          ;V5      ;1:17.406;N;;N;1:19.184;N;;N;2:25.345;N;;N;3:40.345;N;;N;56.389;N;;N;;N;9:28.101;67;N;0;;            ;;18
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;19;15:17:28.987;15:17:28.987;9:41.177;581,177;N;V5                                                          ;V5      ;1:17.360;N;;N;1:16.612;N;;N;2:21.101;N;;N;3:49.271;N;;N;56.833;N;;N;;N;9:28.101;67;N;0;;            ;;19
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;20;15:27:12.894;15:27:12.894;9:43.907;583,907;N;V5                                                          ;V5      ;1:17.425;N;;N;1:17.347;N;;N;2:22.277;N;;N;3:41.992;N;;N;;N;;N;;N;9:28.101;67;J;0;1:36.511;            ;15:27:04.939;20p
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;21;15:38:12.823;15:38:12.823;10:59.929;659,929;N;V5                                                          ;V5      ;2:44.316;N;;N;1:16.786;N;;N;2:20.641;N;;N;3:41.721;N;;N;56.465;N;;N;;N;9:28.101;67;A;0;;            ;;21
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;22;15:47:43.603;15:47:43.603;9:30.780;570,780;N;V5                                                          ;V5      ;1:17.918;N;;N;1:16.299;N;;N;2:20.231;N;;N;3:40.106;N;;N;56.226;N;;N;;N;9:28.101;67;N;0;;            ;;22
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;23;15:57:20.494;15:57:20.494;9:36.891;576,891;N;V5                                                          ;V5      ;1:17.851;N;;N;1:16.226;J;;N;2:20.128;N;;N;3:46.412;N;;N;56.274;N;;N;;N;9:28.101;67;N;0;;            ;;23
450;Thie;1;Thiemann;Dominik;Totz;Kevin;Riemer;Jens;;;    ;;;BMW E36;24;16:06:48.642;16:06:48.642;9:28.148;568,148;J;V5                                                          ;V5      ;1:17.083;J;;N;1:16.273;N;;N;2:19.366;J;;N;3:39.474;J;;N;55.952;J;;N;;N;9:28.101;67;N;0;;            ;;24
452;Kath;1;Kathan;Rainer;Georges;Franz Josef;Herwerth;Andreas;;;    ;;;BMW 330i;1;12:14:12.141;12:14:12.141;11:57.285;717,285;N;V5                                                          ;V5      ;;N;;N;;N;;N;2:54.464;J;;N;4:21.153;J;;N;;N;;N;;N;00.000;150;J;0;00.000;            ;00.000;1p
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;1;12:12:52.598;12:12:52.598;10:37.742;637,742;N;V5                                                          ;V5      ;;N;;N;;N;;N;;N;;N;3:55.253;N;;N;59.591;N;;N;;N;9:47.817;95;A;0;;            ;;1
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;2;12:23:13.162;12:23:13.162;10:20.564;620,564;N;V5                                                          ;V5      ;1:21.455;N;;N;1:21.707;N;;N;2:45.328;N;;N;3:51.339;N;;N;1:00.735;N;;N;;N;9:47.817;95;N;0;;            ;;2
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;3;12:33:30.485;12:33:30.485;10:17.323;617,323;N;V5                                                          ;V5      ;1:21.438;N;;N;1:20.415;N;;N;2:38.902;N;;N;3:55.514;N;;N;1:01.054;N;;N;;N;9:47.817;95;N;0;;            ;;3
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;4;12:43:46.367;12:43:46.367;10:15.882;615,882;N;V5                                                          ;V5      ;1:21.608;N;;N;1:20.038;N;;N;2:33.801;N;;N;3:57.696;N;;N;1:02.739;N;;N;;N;9:47.817;95;N;0;;            ;;4
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;5;12:54:58.876;12:54:58.876;11:12.509;672,509;N;V5                                                          ;V5      ;1:21.398;N;;N;1:21.266;N;;N;3:09.935;N;;N;4:19.446;N;;N;1:00.464;N;;N;;N;9:47.817;95;N;0;;            ;;5
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;6;13:06:16.195;13:06:16.195;11:17.319;677,319;N;V5                                                          ;V5      ;1:21.721;N;;N;1:22.491;N;;N;3:05.447;N;;N;4:22.511;N;;N;1:05.149;N;;N;;N;9:47.817;95;N;0;;            ;;6
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;7;13:16:58.566;13:16:58.566;10:42.371;642,371;N;V5                                                          ;V5      ;1:22.135;N;;N;1:30.715;N;;N;2:43.354;N;;N;3:59.740;N;;N;1:06.427;N;;N;;N;9:47.817;95;N;0;;            ;;7
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;8;13:27:39.737;13:27:39.737;10:41.171;641,171;N;V5                                                          ;V5      ;1:20.625;N;;N;1:21.748;N;;N;2:35.658;N;;N;4:10.075;N;;N;;N;;N;;N;9:47.817;95;J;0;2:31.666;            ;13:27:29.884;8p
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;9;13:45:55.888;13:45:55.888;18:16.151;1096,151;N;V5                                                          ;V5      ;3:41.577;N;;N;1:20.533;N;;N;2:28.905;N;;N;9:42.906;N;;N;1:02.230;N;;N;;N;9:47.817;95;A;0;;            ;;9
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;10;13:56:09.901;13:56:09.901;10:14.013;614,013;N;V5                                                          ;V5      ;1:21.798;N;;N;1:20.863;N;;N;2:28.267;N;;N;4:02.561;N;;N;1:00.524;N;;N;;N;9:47.817;95;N;0;;            ;;10
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;11;14:06:15.757;14:06:15.757;10:05.856;605,856;N;V5                                                          ;V5      ;1:21.021;N;;N;1:19.938;N;;N;2:29.209;N;;N;3:54.695;N;;N;1:00.993;N;;N;;N;9:47.817;95;N;0;;            ;;11
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;12;14:16:16.858;14:16:16.858;10:01.101;601,101;N;V5                                                          ;V5      ;1:21.213;N;;N;1:19.781;N;;N;2:27.667;N;;N;3:52.564;N;;N;59.876;N;;N;;N;9:47.817;95;N;0;;            ;;12
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;13;14:26:17.745;14:26:17.745;10:00.887;600,887;N;V5                                                          ;V5      ;1:22.844;N;;N;1:19.396;N;;N;2:27.488;N;;N;3:50.925;N;;N;1:00.234;N;;N;;N;9:47.817;95;N;0;;            ;;13
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;14;14:36:18.810;14:36:18.810;10:01.065;601,065;N;V5                                                          ;V5      ;1:21.080;N;;N;1:21.035;N;;N;2:27.758;N;;N;3:50.938;N;;N;1:00.254;N;;N;;N;9:47.817;95;N;0;;            ;;14
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;15;14:46:21.721;14:46:21.721;10:02.911;602,911;N;V5                                                          ;V5      ;1:20.062;N;;N;1:19.362;N;;N;2:32.582;N;;N;3:50.856;N;;N;1:00.049;N;;N;;N;9:47.817;95;N;0;;            ;;15
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;16;14:56:32.473;14:56:32.473;10:10.752;610,752;N;V5                                                          ;V5      ;1:21.065;N;;N;1:18.978;N;;N;2:30.756;N;;N;3:49.193;N;;N;;N;;N;;N;9:47.817;95;J;0;2:33.226;            ;14:56:22.392;16p
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;17;15:08:57.581;15:08:57.581;12:25.108;745,108;N;V5                                                          ;V5      ;3:45.709;N;;N;1:20.145;N;;N;2:30.556;N;;N;3:49.096;N;;N;59.602;N;;N;;N;9:47.817;95;A;0;;            ;;17
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;18;15:18:53.615;15:18:53.615;9:56.034;596,034;N;V5                                                          ;V5      ;1:20.220;N;;N;1:19.265;N;;N;2:27.673;N;;N;3:49.664;N;;N;59.212;N;;N;;N;9:47.817;95;N;0;;            ;;18
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;19;15:28:46.210;15:28:46.210;9:52.595;592,595;N;V5                                                          ;V5      ;1:19.409;J;;N;1:18.399;J;;N;2:24.650;J;;N;3:51.661;N;;N;58.476;J;;N;;N;9:47.817;95;N;0;;            ;;19
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;20;15:38:36.849;15:38:36.849;9:50.639;590,639;J;V5                                                          ;V5      ;1:19.722;N;;N;1:18.814;N;;N;2:25.095;N;;N;3:46.883;J;;N;1:00.125;N;;N;;N;9:47.817;95;N;0;;            ;;20
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;21;15:48:36.612;15:48:36.612;9:59.763;599,763;N;V5                                                          ;V5      ;1:21.207;N;;N;1:19.698;N;;N;2:27.083;N;;N;3:51.480;N;;N;1:00.295;N;;N;;N;9:47.817;95;N;0;;            ;;21
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;22;15:58:50.000;15:58:50.000;10:13.388;613,388;N;V5                                                          ;V5      ;1:20.410;N;;N;1:19.332;N;;N;2:27.213;N;;N;4:06.235;N;;N;1:00.198;N;;N;;N;9:47.817;95;N;0;;            ;;22
456;Heuc;1;Heuchemer;Christian;Roth;Thomas;;;;;    ;Team Schirmer;;BMW 330i C e92;23;16:09:08.148;16:09:08.148;10:18.148;618,148;N;V5                                                          ;V5      ;1:21.049;N;;N;1:21.504;N;;N;2:32.846;N;;N;4:01.556;N;;N;1:01.193;N;;N;;N;9:47.817;95;N;0;;            ;;23
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;1;12:12:27.819;12:12:27.819;10:12.963;612,963;N;V5                                                          ;V5      ;;N;;N;;N;;N;;N;;N;3:45.213;N;;N;57.009;J;;N;;N;9:36.371;81;N;0;;            ;;1
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;2;12:22:30.606;12:22:30.606;10:02.787;602,787;N;V5                                                          ;V5      ;1:18.575;N;;N;1:20.941;N;;N;2:44.286;N;;N;3:41.780;J;;N;57.205;N;;N;;N;9:36.371;81;N;0;;            ;;2
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;3;12:32:33.762;12:32:33.762;10:03.156;603,156;N;V5                                                          ;V5      ;1:17.801;J;;N;1:17.537;N;;N;2:44.395;N;;N;3:46.001;N;;N;57.422;N;;N;;N;9:36.371;81;N;0;;            ;;3
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;4;12:42:19.849;12:42:19.849;9:46.087;586,087;N;V5                                                          ;V5      ;1:19.474;N;;N;1:17.814;N;;N;2:26.374;N;;N;3:45.188;N;;N;57.237;N;;N;;N;9:36.371;81;N;0;;            ;;4
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;5;12:52:48.986;12:52:48.986;10:29.137;629,137;N;V5                                                          ;V5      ;1:18.471;N;;N;1:17.084;J;;N;2:57.814;N;;N;3:58.685;N;;N;57.083;N;;N;;N;9:36.371;81;N;0;;            ;;5
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;6;13:03:58.191;13:03:58.191;11:09.205;669,205;N;V5                                                          ;V5      ;1:17.970;N;;N;1:17.443;N;;N;2:57.057;N;;N;4:27.660;N;;N;;N;;N;;N;9:36.371;81;J;0;2:05.828;            ;13:03:48.233;6p
458;Sedl;1;Sedlmaier;Markus;Müller;Thomas;Finck;Fabian;;;    ;ADAC Team Weser-Ems e.V.;;Porsche Cayman;7;13:16:22.004;13:16:22.004;12:23.813;743,813;N;V5                                                          ;V5      ;3:16.258;N;;N;1:23.824;N;;N;2:40.340;N;;N;3:58.656;N;;N;1:04.735;N;;N;;N;9:36.371;81;A;0;;            ;;7
